"firstID","secondID","HomePlanet","HomePlanetEarth","HomePlanetEuropa","HomePlanetMars","CryoSleep","CryoSleepFalse","CryoSleepTrue","deck","deckA","deckB","deckC","deckD","deckE","deckF","deckG","deckT","num","sideP","sideS","sideTrashCompactor","Destination","Destination55.Cancri.e","DestinationPSO.J318.5.22","DestinationTRAPPIST.1e","Age","VIP","VIPFalse","VIPTrue","RoomService","FoodCourt","ShoppingMall","Spa","VRDeck","firstnamelength","lastnamelength","hadRSFALSE","hadRSTRUE","hadFCFALSE","hadFCTRUE","hadSPAFALSE","hadSPATRUE","hadMALLFALSE","hadMALLTRUE","hadVRFALSE","hadVRTRUE","is_homeless.False","is_homeless.True","group_size"
5328,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,166,1,0,0,0,0,0,1,36,0,1,0,0,0,0,0,0,5,7,1,0,1,0,1,0,1,0,1,0,1,0,1
5329,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,331,1,0,0,0,0,0,1,79,0,1,0,0,53,0,4,1568,4,9,1,0,1,0,1,0,1,0,1,0,1,0,7
5329,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,861,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,6,9,1,0,1,0,1,0,1,0,1,0,1,0,7
5329,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,861,1,0,0,0,0,0,1,12,0,1,0,0,0,0,0,0,6,9,1,0,1,0,1,0,1,0,1,0,1,0,7
5329,4,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,861,1,0,0,0,0,0,1,8,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,7
5329,5,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,-1,0,0,1,0,0,1,0,45,0,1,0,0,311,115,4,328,6,9,1,0,1,0,1,0,1,0,1,0,0,1,7
5329,6,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,861,1,0,0,0,0,0,1,10,0,1,0,0,0,0,0,0,6,9,1,0,1,0,1,0,1,0,1,0,1,0,7
5329,7,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,861,1,0,0,0,0,0,1,3,0,1,0,0,0,0,0,0,6,9,1,0,1,0,1,0,1,0,1,0,1,0,7
5332,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1096,1,0,0,0,0,0,1,37,0,1,0,24,1361,0,0,0,6,9,1,0,1,0,1,0,1,0,1,0,1,0,1
5335,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,49,1,0,0,0,1,0,0,43,0,1,0,0,0,0,0,0,5,6,1,0,1,0,1,0,1,0,1,0,1,0,4
5335,2,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,49,1,0,0,0,0,0,1,38,0,1,0,0,0,0,0,0,4,6,1,0,1,0,1,0,1,0,1,0,1,0,4
5335,3,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,49,1,0,0,0,1,0,0,33,0,1,0,4781,4132,0,4,39,6,10,1,0,1,0,1,0,1,0,1,0,1,0,4
5335,4,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,49,1,0,0,0,1,0,0,25,0,1,0,13,3209,0,24,330,5,6,1,0,1,0,1,0,1,0,1,0,1,0,4
5336,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1097,1,0,0,0,0,0,1,42,0,1,0,0,3,693,50,0,6,10,1,0,1,0,1,0,1,0,1,0,1,0,1
5338,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1025,0,1,0,0,0,0,1,35,0,1,0,0,1046,2,0,0,6,5,1,0,1,0,1,0,1,0,1,0,1,0,1
5339,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,167,1,0,0,0,1,0,0,35,0,1,0,0,2301,0,302,728,7,9,1,0,1,0,1,0,1,0,1,0,1,0,3
5339,2,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,167,1,0,0,0,0,0,1,30,0,1,0,0,2895,0,77,26,7,9,1,0,1,0,1,0,1,0,1,0,1,0,3
5339,3,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,167,1,0,0,0,1,0,0,33,0,1,0,0,0,0,0,0,6,9,1,0,1,0,1,0,1,0,1,0,1,0,3
5342,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,338,0,1,0,0,0,0,1,30,0,1,0,641,0,0,0,1,6,8,1,0,1,0,1,0,1,0,1,0,1,0,1
5349,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,863,1,0,0,0,0,1,0,23,0,1,0,0,0,0,0,0,5,11,1,0,1,0,1,0,1,0,1,0,1,0,1
5352,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,864,1,0,0,1,0,0,0,13,0,1,0,0,0,0,0,0,6,8,1,0,1,0,1,0,1,0,1,0,1,0,1
5357,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,184,1,0,0,0,0,0,1,32,0,1,0,0,0,0,0,0,6,8,1,0,1,0,1,0,1,0,1,0,1,0,4
5357,2,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,184,1,0,0,0,0,0,1,17,0,1,0,0,0,0,0,0,7,8,1,0,1,0,1,0,1,0,1,0,1,0,4
5357,3,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,184,1,0,0,0,1,0,0,37,0,0,1,1181,797,0,2490,1,5,9,1,0,1,0,1,0,1,0,1,0,1,0,4
5357,4,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,184,1,0,0,0,0,0,1,49,0,1,0,0,300,0,1822,349,7,8,1,0,1,0,1,0,1,0,1,0,1,0,4
5358,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,335,1,0,0,0,0,0,1,53,0,1,0,0,1634,0,1,503,5,7,1,0,1,0,1,0,1,0,1,0,1,0,1
5364,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,866,1,0,0,0,1,0,0,27,0,1,0,0,0,0,0,0,6,6,1,0,1,0,1,0,0,1,1,0,1,0,1
5369,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1103,1,0,0,0,0,0,1,26,0,1,0,178,0,1168,0,0,5,5,1,0,1,0,1,0,1,0,1,0,1,0,3
5369,2,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,169,1,0,0,0,0,0,1,50,0,1,0,2335,2,46,1,0,5,5,1,0,1,0,1,0,1,0,1,0,1,0,3
5369,3,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1103,1,0,0,0,1,0,0,17,0,1,0,0,0,0,0,0,6,5,1,0,1,0,1,0,1,0,1,0,1,0,3
5370,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,867,1,0,0,0,0,0,1,22,0,1,0,0,0,906,0,2,4,10,1,0,1,0,0,1,1,0,1,0,1,0,1
5371,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1027,0,1,0,0,0,0,1,8,0,1,0,0,0,0,0,0,6,5,1,0,1,0,1,0,1,0,1,0,1,0,4
5371,2,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,341,0,1,0,0,0,0,1,42,0,1,0,620,0,318,0,16,5,5,1,0,1,0,1,0,1,0,1,0,1,0,4
5371,3,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1027,0,1,0,0,0,0,1,30,0,1,0,0,0,0,0,0,4,5,1,0,1,0,1,0,1,0,1,0,1,0,4
5371,4,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1027,0,1,0,0,1,0,0,4,0,1,0,0,0,0,0,0,6,5,1,0,1,0,1,0,1,0,1,0,1,0,4
5373,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1028,0,1,0,0,0,0,1,27,0,1,0,465,0,76,2,883,4,5,1,0,1,0,1,0,1,0,1,0,1,0,1
5376,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,171,1,0,0,0,1,0,0,15,0,1,0,0,0,0,0,0,6,9,1,0,1,0,1,0,1,0,1,0,1,0,2
5376,2,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,171,1,0,0,0,0,0,1,38,0,1,0,0,0,0,0,0,7,9,1,0,1,0,1,0,1,0,1,0,1,0,2
5377,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,172,1,0,0,0,1,0,0,51,0,1,0,0,0,0,0,0,6,7,1,0,1,0,1,0,1,0,1,0,1,0,1
5381,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1031,0,1,0,0,0,0,1,26,0,1,0,766,0,145,1284,170,3,4,1,0,1,0,1,0,1,0,1,0,1,0,1
5382,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,211,0,1,0,0,1,0,0,34,0,1,0,0,0,0,0,0,7,8,1,0,0,1,1,0,1,0,1,0,1,0,2
5382,2,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,211,0,1,0,0,1,0,0,45,0,1,0,0,0,0,0,0,7,8,1,0,1,0,1,0,1,0,1,0,1,0,2
5386,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,868,1,0,0,0,0,0,1,18,0,1,0,0,0,0,0,0,6,11,1,0,1,0,1,0,1,0,1,0,1,0,1
5391,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1107,1,0,0,0,0,1,0,21,0,1,0,0,1,0,660,0,6,6,1,0,1,0,1,0,1,0,1,0,1,0,1
5393,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1108,1,0,0,0,0,0,1,23,0,1,0,744,0,0,16,193,5,8,1,0,1,0,1,0,1,0,1,0,1,0,1
5398,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1110,1,0,0,0,0,0,1,24,0,1,0,0,0,0,0,0,5,4,1,0,1,0,1,0,1,0,1,0,1,0,1
5399,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1033,0,1,0,0,0,0,1,20,0,1,0,0,50,50,1179,3,6,8,1,0,1,0,1,0,1,0,1,0,1,0,1
5400,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,-1,0,0,1,0,0,0,1,32,0,1,0,0,0,0,0,0,5,7,1,0,1,0,1,0,1,0,1,0,0,1,1
5403,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,345,0,1,0,0,0,0,1,22,0,1,0,0,0,1,1,785,5,10,1,0,1,0,1,0,1,0,1,0,1,0,1
5405,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,339,1,0,0,0,0,0,1,13,0,1,0,94,0,0,889,0,5,7,1,0,1,0,1,0,1,0,1,0,1,0,1
5407,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,346,0,1,0,0,0,0,1,42,0,1,0,0,0,0,0,0,6,5,1,0,1,0,1,0,1,0,1,0,1,0,1
5409,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,347,0,1,0,0,0,0,1,19,0,1,0,0,0,0,791,0,5,11,1,0,1,0,1,0,1,0,1,0,1,0,1
5417,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,348,0,1,0,0,0,0,1,24,0,1,0,372,0,1,0,3085,4,5,1,0,0,1,1,0,1,0,1,0,1,0,1
5419,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1115,1,0,0,0,0,1,0,45,0,1,0,153,111,16,10,488,3,6,1,0,1,0,1,0,1,0,1,0,1,0,1
5426,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1038,0,1,0,0,0,0,1,35,0,1,0,91,1797,123,0,163,4,6,1,0,1,0,1,0,1,0,1,0,1,0,1
5428,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1039,0,1,0,0,0,0,1,16,0,1,0,444,0,1,231,84,5,5,1,0,1,0,1,0,1,0,1,0,1,0,2
5428,2,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,-1,0,0,1,0,0,0,1,16,0,1,0,0,0,0,0,0,5,5,1,0,1,0,1,0,1,0,1,0,0,1,2
5429,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1119,1,0,0,0,0,0,1,43,0,1,0,49,20,0,0,1075,6,6,1,0,1,0,1,0,1,0,1,0,1,0,1
5432,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1120,1,0,0,0,0,0,1,31,0,1,0,0,8,1987,0,0,5,9,1,0,1,0,1,0,1,0,1,0,1,0,1
5433,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,66,0,1,0,0,0,0,1,28.6581462016245,0,1,0,0,4853,0,150,50,4,9,1,0,1,0,1,0,1,0,1,0,1,0,1
5439,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1040,0,1,0,0,0,0,1,22,0,1,0,1301,0,545,0,8,6,5,1,0,1,0,1,0,1,0,1,0,1,0,1
5442,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1042,0,1,0,0,0,0,1,48,0,1,0,0,79,0,4,1366,6,8,1,0,1,0,1,0,1,0,1,0,1,0,1
5444,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1043,0,1,0,0,1,0,0,20,0,1,0,557,164,1,0,0,5,10,1,0,1,0,1,0,1,0,1,0,1,0,1
5448,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,165,0,1,0,0,0,0,1,35,0,1,0,1400,0,984,0,0,6,4,1,0,1,0,1,0,1,0,1,0,1,0,1
5449,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,-1,0,0,1,0,1,0,0,23,0,1,0,56,272,35,264,0,5,8,1,0,1,0,1,0,1,0,1,0,0,1,1
5456,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1128,1,0,0,0,0,0,1,28,0,1,0,478,0,202,0,36,6,10,1,0,1,0,1,0,1,0,1,0,1,0,1
5460,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1130,1,0,0,0,0,1,0,19,0,1,0,24,1,115,37,479,6,7,1,0,1,0,1,0,1,0,1,0,1,0,1
5461,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,352,0,1,0,0,1,0,0,45,0,1,0,0,2570,0,1510,2777,6,9,1,0,1,0,1,0,1,0,1,0,1,0,1
5464,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,353,0,1,0,0,0,0,1,16,0,1,0,41,0,0,1029,624,6,7,1,0,1,0,1,0,1,0,1,0,1,0,1
5473,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,879,1,0,0,0,0,0,1,3,0,1,0,0,0,0,0,0,6,9,1,0,1,0,1,0,1,0,1,0,1,0,2
5473,2,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1133,1,0,0,0,0,1,0,60,0,1,0,0,0,0,690,0,6,9,0,1,1,0,1,0,1,0,1,0,1,0,2
5481,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,209,0,1,0,0,0,0,1,33,0,0,1,0,0,0,0,0,7,6,1,0,1,0,1,0,1,0,1,0,1,0,1
5482,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,354,0,1,0,0,1,0,0,25,0,1,0,5,471,0,1,216,6,9,1,0,1,0,1,0,1,0,1,0,1,0,2
5482,2,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1049,0,1,0,0,0,0,1,37,0,1,0,867,6,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,2
5486,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1051,0,1,0,1,0,0,0,51,0,1,0,29,0,1789,2,0,5,5,1,0,1,0,1,0,1,0,1,0,1,0,1
5493,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,883,0,1,0,0,1,0,0,29,0,1,0,0,0,0,0,0,6,7,1,0,1,0,1,0,1,0,1,0,1,0,1
5495,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1138,1,0,0,0,0,0,1,39,0,1,0,0,0,0,0,0,4,5,1,0,1,0,1,0,1,0,1,0,1,0,1
5498,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,883,1,0,0,0,0,0,1,29,0,1,0,0,0,0,0,0,6,10,1,0,1,0,1,0,1,0,1,0,1,0,2
5498,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,883,1,0,0,0,0,0,1,27,0,1,0,0,0,0,0,0,4,10,1,0,1,0,1,0,1,0,1,0,1,0,2
5502,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1139,1,0,0,0,0,0,1,38,0,1,0,0,2016,0,4,0,6,9,1,0,1,0,1,0,1,0,1,0,1,0,1
5503,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,355,0,1,0,0,0,0,1,13,0,1,0,1601,1,0,1,0,6,8,1,0,1,0,1,0,1,0,1,0,1,0,1
5505,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1054,0,1,0,1,0,0,0,33,0,1,0,588,1,0,2,64,5,11,1,0,1,0,1,0,1,0,1,0,1,0,3
5505,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,886,0,1,0,0,0,0,1,45,0,1,0,0,0,0,0,0,5,7,1,0,1,0,1,0,1,0,1,0,1,0,3
5505,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,886,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,6,7,1,0,1,0,1,0,1,0,0,1,1,0,3
5513,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,888,0,1,0,0,0,1,0,18,0,1,0,0,0,0,0,0,6,6,1,0,1,0,1,0,1,0,1,0,1,0,4
5513,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,888,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,3,6,1,0,1,0,1,0,1,0,1,0,1,0,4
5513,3,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1056,0,1,0,0,0,0,1,38,0,1,0,28,0,0,696,0,6,6,1,0,1,0,1,0,1,0,1,0,1,0,4
5513,4,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,888,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,4,6,1,0,1,0,0,1,1,0,1,0,1,0,4
5516,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1057,0,1,0,0,1,0,0,21,0,1,0,0,0,9,0,630,6,8,1,0,1,0,1,0,1,0,1,0,1,0,1
5518,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,68,0,1,0,0,1,0,0,56,0,1,0,166,1006,0,1729,16,7,7,1,0,1,0,1,0,1,0,1,0,1,0,1
5519,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,69,0,1,0,0,0,0,1,38,0,1,0,0,374,223,629,78,6,10,1,0,1,0,1,0,1,0,1,0,1,0,1
5525,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1142,1,0,0,1,0,0,0,35,0,1,0,221,10,361,16,8,6,5,1,0,1,0,1,0,1,0,1,0,1,0,1
5532,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,359,0,1,0,0,1,0,0,34,0,1,0,0,12,706,1,0,5,7,1,0,1,0,1,0,1,0,1,0,1,0,1
5533,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,892,0,1,0,0,0,0,1,15,0,1,0,4,0,0,697,43,5,5,1,0,1,0,1,0,1,0,1,0,1,0,1
5534,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,348,1,0,0,0,0,1,0,22,0,1,0,0,225,117,0,317,6,11,1,0,1,0,1,0,1,0,1,0,1,0,1
5542,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1148,1,0,0,0,0,0,1,28,0,1,0,2287,0,276,16,0,4,5,1,0,1,0,1,0,1,0,1,0,1,0,1
5547,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,887,1,0,0,0,0,0,1,18,0,1,0,0,0,0,0,0,4,9,1,0,1,0,1,0,1,0,1,0,1,0,1
5548,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,167,0,1,0,0,1,0,0,47,0,1,0,0,2882,0,324,603,5,6,1,0,1,0,1,0,1,0,1,0,1,0,1
5549,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,177,1,0,0,0,0,0,1,23,0,1,0,0,0,0,0,0,6,8,1,0,1,0,1,0,1,0,1,0,1,0,1
5553,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1151,1,0,0,0,0,0,1,44,0,1,0,0,0,0,0,0,6,5,1,0,1,0,1,0,1,0,1,0,1,0,2
5553,2,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1151,1,0,0,0,0,0,1,18,0,1,0,163,0,1079,0,0,6,5,1,0,1,0,1,0,1,0,1,0,1,0,2
5554,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,889,1,0,0,0,0,0,1,21,0,1,0,0,0,0,0,0,6,6,1,0,1,0,1,0,0,1,1,0,1,0,1
5558,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,-1,0,0,1,0,0,0,1,65,0,1,0,1004,0,108,47,22,4,5,1,0,1,0,1,0,1,0,1,0,0,1,1
5562,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,169,0,1,0,0,0,0,1,18,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,2
5562,2,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,169,0,1,0,0,1,0,0,27,0,1,0,0,0,0,0,0,7,9,1,0,1,0,1,0,1,0,1,0,1,0,2
5564,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1152,1,0,0,0,0,0,1,16,0,1,0,641,0,0,118,814,5,8,1,0,1,0,1,0,1,0,1,0,1,0,1
5565,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,898,0,1,0,0,0,0,1,17,0,1,0,17,275,0,616,0,6,8,1,0,1,0,1,0,1,0,1,0,1,0,1
5567,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1064,0,1,0,0,0,0,1,19,0,1,0,1237,0,0,0,7,3,9,1,0,1,0,1,0,1,0,1,0,1,0,1
5570,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,899,0,1,0,0,0,1,0,33,0,1,0,0,0,0,0,0,6,7,1,0,1,0,1,0,1,0,1,0,1,0,1
5576,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1065,0,1,0,0,0,0,1,20,0,1,0,296,0,397,0,1,5,6,1,0,1,0,1,0,1,0,1,0,1,0,1
5577,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,901,0,1,0,0,0,1,0,10,1,0,0,0,0,0,0,0,5,9,1,0,1,0,1,0,1,0,1,0,1,0,5
5577,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,901,0,1,0,0,0,0,1,6,0,1,0,0,0,0,0,0,5,9,1,0,1,0,1,0,1,0,0,1,1,0,5
5577,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,901,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,6,8,1,0,1,0,1,0,1,0,1,0,1,0,5
5577,4,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,901,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,1,0,5
5577,5,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,901,0,1,0,0,0,0,1,4,0,1,0,0,0,0,0,0,4,9,1,0,1,0,1,0,1,0,1,0,1,0,5
5579,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,189,1,0,0,0,0,0,1,28.6581462016245,0,1,0,0,0,0,0,0,5,6,1,0,1,0,1,0,1,0,1,0,1,0,1
5584,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1157,1,0,0,0,0,0,1,27,0,1,0,0,0,0,0,0,5,5,1,0,1,0,1,0,1,0,1,0,1,0,2
5584,2,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,350,1,0,0,0,1,0,0,54,0,1,0,2083,0,21,0,0,6,5,1,0,1,0,1,0,1,0,1,0,1,0,2
5588,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1066,0,1,0,0,0,0,1,24,0,1,0,18,25,0,0,1256,5,4,1,0,1,0,1,0,1,0,1,0,1,0,5
5588,2,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1066,0,1,0,0,0,0,1,47,0,1,0,0,0,0,0,0,5,4,1,0,1,0,1,0,1,0,1,0,1,0,5
5588,3,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1066,0,1,0,0,0,0,1,16,0,1,0,0,0,0,0,0,6,4,1,0,1,0,1,0,1,0,1,0,1,0,5
5588,4,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1066,0,1,0,0,0,0,1,59,0,1,0,4,10,1143,0,0,6,3,1,0,1,0,1,0,1,0,1,0,1,0,5
5588,5,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1066,0,1,0,0,0,0,1,31,0,1,0,0,0,0,0,0,3,4,1,0,1,0,1,0,1,0,1,0,1,0,5
5590,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,362,0,1,0,0,0,0,1,28,0,1,0,0,0,0,0,0,6,5,1,0,1,0,1,0,1,0,1,0,1,0,1
5593,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1162,1,0,0,0,0,0,1,23,0,1,0,0,0,0,0,809,6,9,0,1,1,0,1,0,1,0,1,0,1,0,1
5597,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1068,0,1,0,0,1,0,0,19,0,1,0,0,680,0,7,0,5,8,1,0,1,0,1,0,1,0,1,0,1,0,1
5600,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,896,1,0,0,0,0,1,0,18,0,1,0,0,0,0,0,0,4,8,1,0,1,0,1,0,1,0,1,0,1,0,1
5604,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1070,0,1,0,0,0,1,0,28,0,1,0,394,35,217,0,0,6,5,1,0,1,0,1,0,1,0,1,0,1,0,1
5605,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1071,0,1,0,0,0,0,1,13,0,1,0,730,0,402,0,0,6,6,1,0,1,0,1,0,1,0,1,0,1,0,1
5607,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,366,0,1,0,0,0,0,1,33,0,1,0,0,0,0,0,0,4,4,1,0,1,0,1,0,1,0,1,0,1,0,1
5612,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,905,0,1,0,0,0,0,1,28,0,1,0,0,0,0,0,0,5,11,1,0,1,0,1,0,1,0,1,0,1,0,1
5617,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1074,0,1,0,0,0,0,1,17,0,1,0,2109,0,0,0,41,6,10,1,0,1,0,1,0,1,0,1,0,1,0,1
5620,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,351,1,0,0,0,0,0,1,36,0,0,1,79,0,1220,0,0,6,5,1,0,1,0,1,0,1,0,1,0,1,0,2
5620,2,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1165,1,0,0,0,0,0,1,29,0,0,1,1221,0,460,0,0,6,5,1,0,1,0,1,0,1,0,1,0,1,0,2
