"firstID","secondID","HomePlanet","HomePlanetEarth","HomePlanetEuropa","HomePlanetMars","CryoSleep","CryoSleepFalse","CryoSleepTrue","deck","deckA","deckB","deckC","deckD","deckE","deckF","deckG","deckT","num","sideP","sideS","sideTrashCompactor","Destination","Destination55.Cancri.e","DestinationPSO.J318.5.22","DestinationTRAPPIST.1e","Age","VIP","VIPFalse","VIPTrue","RoomService","FoodCourt","ShoppingMall","Spa","VRDeck","firstnamelength","lastnamelength","hadRSFALSE","hadRSTRUE","hadFCFALSE","hadFCTRUE","hadSPAFALSE","hadSPATRUE","hadMALLFALSE","hadMALLTRUE","hadVRFALSE","hadVRTRUE","is_homeless.False","is_homeless.True"
5215,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,333,0,1,0,0,0,0,1,29,0,1,0,0,17,0,0,7312,7,9,1,0,1,0,1,0,1,0,1,0,1,0
5219,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1001,0,1,0,0,0,0,1,32,0,1,0,0,0,0,0,0,6,5,1,0,1,0,1,0,1,0,1,0,1,0
5219,2,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1001,0,1,0,0,0,1,0,40,0,1,0,162,0,1599,0,0,5,5,1,0,1,0,0,1,1,0,1,0,1,0
5222,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,847,0,1,0,0,0,0,1,50,0,1,0,0,0,0,0,0,6,8,1,0,1,0,1,0,1,0,1,0,1,0
5228,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,850,0,1,0,0,0,1,0,31,0,1,0,0,0,0,267,507,5,5,1,0,1,0,1,0,1,0,1,0,1,0
5228,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,850,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,5,5,0,1,1,0,0,1,1,0,1,0,1,0
5231,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,851,0,1,0,0,0,0,1,30,0,1,0,42,2,1565,1961,0,5,5,1,0,1,0,1,0,1,0,1,0,1,0
5232,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,203,0,1,0,0,1,0,0,28.6581462016245,0,0,1,4195,45,0,6298,438,6,7,1,0,1,0,1,0,1,0,1,0,1,0
5232,2,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,203,0,1,0,0,1,0,0,41,0,1,0,0,83,0,3817,1115,4,7,1,0,1,0,1,0,1,0,1,0,1,0
5233,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1066,1,0,0,0,0,0,1,34,0,1,0,224,0,995,0,0,6,5,1,0,1,0,1,0,1,0,1,0,1,0
5237,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1068,1,0,0,0,0,0,1,14,0,1,0,0,0,0,0,0,4,5,1,0,1,0,1,0,1,0,1,0,1,0
5241,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1069,1,0,0,0,1,0,0,13,0,1,0,1,457,93,23,0,6,8,1,0,1,0,1,0,1,0,1,0,1,0
5241,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,846,1,0,0,0,0,1,0,16,0,1,0,0,0,0,0,0,6,8,1,0,1,0,1,0,1,0,1,0,1,0
5245,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,48,1,0,0,0,1,0,0,25,0,1,0,0,2386,0,417,425,6,9,1,0,1,0,1,0,1,0,1,0,1,0
5259,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,857,0,1,0,0,1,0,0,17,0,1,0,68,5,0,692,81,6,9,1,0,1,0,1,0,1,0,1,0,1,0
5261,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1011,0,1,0,0,0,0,1,41,0,1,0,1673,729,0,0,0,3,5,1,0,1,0,0,1,1,0,1,0,1,0
5263,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1072,1,0,0,0,1,0,0,28,0,1,0,1431,0,39,3,0,6,3,1,0,1,0,1,0,1,0,1,0,1,0
5267,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,851,1,0,0,0,0,0,1,3,0,1,0,0,0,0,0,0,6,8,1,0,1,0,1,0,1,0,1,0,1,0
5267,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,851,1,0,0,0,0,0,1,18,0,1,0,0,0,0,0,0,6,8,1,0,1,0,1,0,1,0,1,0,1,0
5267,3,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1074,1,0,0,0,0,0,1,20,0,1,0,62,272,1613,88,41,5,8,1,0,1,0,1,0,1,0,1,0,1,0
5270,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,-1,0,0,1,0,0,1,0,32,0,1,0,0,0,0,0,0,3,7,1,0,1,0,1,0,1,0,1,0,0,1
5283,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,853,1,0,0,0,0,1,0,59,0,1,0,0,179,225,6,304,5,9,1,0,1,0,1,0,1,0,1,0,1,0
5284,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,328,1,0,0,0,0,0,1,52,0,1,0,0,0,0,0,0,7,9,1,0,1,0,1,0,1,0,1,0,1,0
5285,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,164,1,0,0,0,0,0,1,47,0,1,0,0,0,0,0,0,6,6,1,0,1,0,1,0,1,0,1,0,1,0
5286,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,166,1,0,0,0,1,0,0,56,0,1,0,0,1213,2,3081,24,7,8,0,1,1,0,1,0,1,0,1,0,1,0
5289,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1082,1,0,0,0,0,0,1,24,0,1,0,54,370,725,0,0,6,5,1,0,1,0,1,0,1,0,1,0,1,0
5293,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,855,1,0,0,0,0,0,1,13,0,1,0,893,0,0,0,0,5,9,1,0,1,0,1,0,1,0,1,0,1,0
5293,2,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,329,1,0,0,0,0,0,1,15,0,1,0,905,13,43,19,0,6,9,1,0,1,0,1,0,1,0,1,0,1,0
5294,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1017,0,1,0,0,0,0,1,40,0,1,0,0,316,121,434,0,3,10,1,0,1,0,1,0,1,0,1,0,1,0
5295,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,180,1,0,0,0,1,0,0,30,0,1,0,710,29,1618,3605,367,5,9,1,0,1,0,1,0,1,0,1,0,1,0
5296,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,207,0,1,0,0,0,0,1,25,0,1,0,0,32,0,2095,692,6,6,1,0,1,0,1,0,1,0,1,0,1,0
5302,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1018,0,1,0,0,0,0,1,10,0,1,0,0,0,0,0,0,5,5,1,0,1,0,1,0,1,0,1,0,1,0
5306,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1020,0,1,0,0,1,0,0,28,0,1,0,794,0,614,0,0,5,3,1,0,1,0,1,0,1,0,1,0,1,0
5306,2,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,160,0,1,0,0,0,0,1,36,0,1,0,41,0,3509,0,0,4,3,1,0,1,0,1,0,1,0,1,0,1,0
5308,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,865,0,1,0,0,0,1,0,12,0,1,0,0,0,0,0,0,6,11,1,0,1,0,1,0,1,0,1,0,1,0
5308,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,865,0,1,0,0,0,0,1,26,0,1,0,0,0,0,0,0,4,11,1,0,1,0,1,0,1,0,1,0,1,0
5308,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,865,0,1,0,0,0,0,1,33,0,1,0,0,26,70,0,678,5,11,1,0,1,0,1,0,1,0,1,0,1,0
5309,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,165,1,0,0,0,0,0,1,42,0,1,0,0,0,0,0,0,7,7,1,0,0,1,1,0,1,0,1,0,1,0
5311,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,858,1,0,0,0,0,0,1,31,0,1,0,0,0,0,0,0,4,9,1,0,1,0,1,0,1,0,1,0,1,0
5317,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,866,0,1,0,0,0,0,1,20,0,1,0,775,3,0,30,0,6,10,1,0,1,0,1,0,1,0,1,0,1,0
5317,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,866,0,1,0,0,1,0,0,24,0,1,0,0,0,0,0,0,4,10,1,0,1,0,1,0,1,0,1,0,1,0
5318,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,859,1,0,0,0,0,0,1,37,0,1,0,0,0,0,0,0,6,11,1,0,1,0,1,0,1,0,1,0,1,0
5318,2,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1088,1,0,0,0,0,0,1,19,0,1,0,33,1972,14,0,1,3,11,1,0,1,0,1,0,1,0,1,0,1,0
5319,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1089,1,0,0,0,0,0,1,13,0,1,0,1082,91,64,0,0,6,3,1,0,1,0,1,0,1,0,0,1,1,0
5321,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1022,0,1,0,0,0,1,0,23,0,1,0,8,0,0,340,310,5,11,1,0,1,0,1,0,1,0,1,0,1,0
5324,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,860,1,0,0,0,0,0,1,44,0,1,0,0,0,0,0,0,6,9,1,0,1,0,1,0,1,0,1,0,1,0
5328,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,166,1,0,0,0,0,0,1,36,0,1,0,0,0,0,0,0,5,7,1,0,1,0,1,0,1,0,1,0,1,0
5329,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,331,1,0,0,0,0,0,1,79,0,1,0,0,53,0,4,1568,4,9,1,0,1,0,1,0,1,0,1,0,1,0
5329,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,861,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,6,9,1,0,1,0,1,0,1,0,1,0,1,0
5329,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,861,1,0,0,0,0,0,1,12,0,1,0,0,0,0,0,0,6,9,1,0,1,0,1,0,1,0,1,0,1,0
5329,4,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,861,1,0,0,0,0,0,1,8,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0
5329,5,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,-1,0,0,1,0,0,1,0,45,0,1,0,0,311,115,4,328,6,9,1,0,1,0,1,0,1,0,1,0,0,1
5329,6,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,861,1,0,0,0,0,0,1,10,0,1,0,0,0,0,0,0,6,9,1,0,1,0,1,0,1,0,1,0,1,0
5329,7,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,861,1,0,0,0,0,0,1,3,0,1,0,0,0,0,0,0,6,9,1,0,1,0,1,0,1,0,1,0,1,0
5332,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1096,1,0,0,0,0,0,1,37,0,1,0,24,1361,0,0,0,6,9,1,0,1,0,1,0,1,0,1,0,1,0
5335,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,49,1,0,0,0,1,0,0,43,0,1,0,0,0,0,0,0,5,6,1,0,1,0,1,0,1,0,1,0,1,0
5335,2,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,49,1,0,0,0,0,0,1,38,0,1,0,0,0,0,0,0,4,6,1,0,1,0,1,0,1,0,1,0,1,0
5335,3,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,49,1,0,0,0,1,0,0,33,0,1,0,4781,4132,0,4,39,6,10,1,0,1,0,1,0,1,0,1,0,1,0
5335,4,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,49,1,0,0,0,1,0,0,25,0,1,0,13,3209,0,24,330,5,6,1,0,1,0,1,0,1,0,1,0,1,0
5336,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1097,1,0,0,0,0,0,1,42,0,1,0,0,3,693,50,0,6,10,1,0,1,0,1,0,1,0,1,0,1,0
5338,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1025,0,1,0,0,0,0,1,35,0,1,0,0,1046,2,0,0,6,5,1,0,1,0,1,0,1,0,1,0,1,0
5339,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,167,1,0,0,0,1,0,0,35,0,1,0,0,2301,0,302,728,7,9,1,0,1,0,1,0,1,0,1,0,1,0
5339,2,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,167,1,0,0,0,0,0,1,30,0,1,0,0,2895,0,77,26,7,9,1,0,1,0,1,0,1,0,1,0,1,0
5339,3,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,167,1,0,0,0,1,0,0,33,0,1,0,0,0,0,0,0,6,9,1,0,1,0,1,0,1,0,1,0,1,0
5342,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,338,0,1,0,0,0,0,1,30,0,1,0,641,0,0,0,1,6,8,1,0,1,0,1,0,1,0,1,0,1,0
5349,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,863,1,0,0,0,0,1,0,23,0,1,0,0,0,0,0,0,5,11,1,0,1,0,1,0,1,0,1,0,1,0
5352,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,864,1,0,0,1,0,0,0,13,0,1,0,0,0,0,0,0,6,8,1,0,1,0,1,0,1,0,1,0,1,0
5357,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,184,1,0,0,0,0,0,1,32,0,1,0,0,0,0,0,0,6,8,1,0,1,0,1,0,1,0,1,0,1,0
5357,2,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,184,1,0,0,0,0,0,1,17,0,1,0,0,0,0,0,0,7,8,1,0,1,0,1,0,1,0,1,0,1,0
5357,3,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,184,1,0,0,0,1,0,0,37,0,0,1,1181,797,0,2490,1,5,9,1,0,1,0,1,0,1,0,1,0,1,0
5357,4,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,184,1,0,0,0,0,0,1,49,0,1,0,0,300,0,1822,349,7,8,1,0,1,0,1,0,1,0,1,0,1,0
5358,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,335,1,0,0,0,0,0,1,53,0,1,0,0,1634,0,1,503,5,7,1,0,1,0,1,0,1,0,1,0,1,0
5364,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,866,1,0,0,0,1,0,0,27,0,1,0,0,0,0,0,0,6,6,1,0,1,0,1,0,0,1,1,0,1,0
5369,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1103,1,0,0,0,0,0,1,26,0,1,0,178,0,1168,0,0,5,5,1,0,1,0,1,0,1,0,1,0,1,0
5369,2,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,169,1,0,0,0,0,0,1,50,0,1,0,2335,2,46,1,0,5,5,1,0,1,0,1,0,1,0,1,0,1,0
5369,3,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1103,1,0,0,0,1,0,0,17,0,1,0,0,0,0,0,0,6,5,1,0,1,0,1,0,1,0,1,0,1,0
5370,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,867,1,0,0,0,0,0,1,22,0,1,0,0,0,906,0,2,4,10,1,0,1,0,0,1,1,0,1,0,1,0
5371,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1027,0,1,0,0,0,0,1,8,0,1,0,0,0,0,0,0,6,5,1,0,1,0,1,0,1,0,1,0,1,0
5371,2,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,341,0,1,0,0,0,0,1,42,0,1,0,620,0,318,0,16,5,5,1,0,1,0,1,0,1,0,1,0,1,0
5371,3,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1027,0,1,0,0,0,0,1,30,0,1,0,0,0,0,0,0,4,5,1,0,1,0,1,0,1,0,1,0,1,0
5371,4,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1027,0,1,0,0,1,0,0,4,0,1,0,0,0,0,0,0,6,5,1,0,1,0,1,0,1,0,1,0,1,0
5373,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1028,0,1,0,0,0,0,1,27,0,1,0,465,0,76,2,883,4,5,1,0,1,0,1,0,1,0,1,0,1,0
5376,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,171,1,0,0,0,1,0,0,15,0,1,0,0,0,0,0,0,6,9,1,0,1,0,1,0,1,0,1,0,1,0
5376,2,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,171,1,0,0,0,0,0,1,38,0,1,0,0,0,0,0,0,7,9,1,0,1,0,1,0,1,0,1,0,1,0
5377,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,172,1,0,0,0,1,0,0,51,0,1,0,0,0,0,0,0,6,7,1,0,1,0,1,0,1,0,1,0,1,0
5381,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1031,0,1,0,0,0,0,1,26,0,1,0,766,0,145,1284,170,3,4,1,0,1,0,1,0,1,0,1,0,1,0
5382,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,211,0,1,0,0,1,0,0,34,0,1,0,0,0,0,0,0,7,8,1,0,0,1,1,0,1,0,1,0,1,0
5382,2,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,211,0,1,0,0,1,0,0,45,0,1,0,0,0,0,0,0,7,8,1,0,1,0,1,0,1,0,1,0,1,0
5386,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,868,1,0,0,0,0,0,1,18,0,1,0,0,0,0,0,0,6,11,1,0,1,0,1,0,1,0,1,0,1,0
5391,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1107,1,0,0,0,0,1,0,21,0,1,0,0,1,0,660,0,6,6,1,0,1,0,1,0,1,0,1,0,1,0
5393,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1108,1,0,0,0,0,0,1,23,0,1,0,744,0,0,16,193,5,8,1,0,1,0,1,0,1,0,1,0,1,0
5398,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1110,1,0,0,0,0,0,1,24,0,1,0,0,0,0,0,0,5,4,1,0,1,0,1,0,1,0,1,0,1,0
5399,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1033,0,1,0,0,0,0,1,20,0,1,0,0,50,50,1179,3,6,8,1,0,1,0,1,0,1,0,1,0,1,0
5400,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,-1,0,0,1,0,0,0,1,32,0,1,0,0,0,0,0,0,5,7,1,0,1,0,1,0,1,0,1,0,0,1
5403,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,345,0,1,0,0,0,0,1,22,0,1,0,0,0,1,1,785,5,10,1,0,1,0,1,0,1,0,1,0,1,0
5405,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,339,1,0,0,0,0,0,1,13,0,1,0,94,0,0,889,0,5,7,1,0,1,0,1,0,1,0,1,0,1,0
5407,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,346,0,1,0,0,0,0,1,42,0,1,0,0,0,0,0,0,6,5,1,0,1,0,1,0,1,0,1,0,1,0
5409,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,347,0,1,0,0,0,0,1,19,0,1,0,0,0,0,791,0,5,11,1,0,1,0,1,0,1,0,1,0,1,0
5417,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,348,0,1,0,0,0,0,1,24,0,1,0,372,0,1,0,3085,4,5,1,0,0,1,1,0,1,0,1,0,1,0
5419,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1115,1,0,0,0,0,1,0,45,0,1,0,153,111,16,10,488,3,6,1,0,1,0,1,0,1,0,1,0,1,0
5426,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1038,0,1,0,0,0,0,1,35,0,1,0,91,1797,123,0,163,4,6,1,0,1,0,1,0,1,0,1,0,1,0
5428,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1039,0,1,0,0,0,0,1,16,0,1,0,444,0,1,231,84,5,5,1,0,1,0,1,0,1,0,1,0,1,0
5428,2,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,-1,0,0,1,0,0,0,1,16,0,1,0,0,0,0,0,0,5,5,1,0,1,0,1,0,1,0,1,0,0,1
5429,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1119,1,0,0,0,0,0,1,43,0,1,0,49,20,0,0,1075,6,6,1,0,1,0,1,0,1,0,1,0,1,0
5432,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1120,1,0,0,0,0,0,1,31,0,1,0,0,8,1987,0,0,5,9,1,0,1,0,1,0,1,0,1,0,1,0
5433,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,66,0,1,0,0,0,0,1,28.6581462016245,0,1,0,0,4853,0,150,50,4,9,1,0,1,0,1,0,1,0,1,0,1,0
5439,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1040,0,1,0,0,0,0,1,22,0,1,0,1301,0,545,0,8,6,5,1,0,1,0,1,0,1,0,1,0,1,0
5442,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1042,0,1,0,0,0,0,1,48,0,1,0,0,79,0,4,1366,6,8,1,0,1,0,1,0,1,0,1,0,1,0
5444,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1043,0,1,0,0,1,0,0,20,0,1,0,557,164,1,0,0,5,10,1,0,1,0,1,0,1,0,1,0,1,0
5448,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,165,0,1,0,0,0,0,1,35,0,1,0,1400,0,984,0,0,6,4,1,0,1,0,1,0,1,0,1,0,1,0
5449,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,-1,0,0,1,0,1,0,0,23,0,1,0,56,272,35,264,0,5,8,1,0,1,0,1,0,1,0,1,0,0,1
5456,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1128,1,0,0,0,0,0,1,28,0,1,0,478,0,202,0,36,6,10,1,0,1,0,1,0,1,0,1,0,1,0
5460,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1130,1,0,0,0,0,1,0,19,0,1,0,24,1,115,37,479,6,7,1,0,1,0,1,0,1,0,1,0,1,0
5461,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,352,0,1,0,0,1,0,0,45,0,1,0,0,2570,0,1510,2777,6,9,1,0,1,0,1,0,1,0,1,0,1,0
5464,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,353,0,1,0,0,0,0,1,16,0,1,0,41,0,0,1029,624,6,7,1,0,1,0,1,0,1,0,1,0,1,0
5473,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,879,1,0,0,0,0,0,1,3,0,1,0,0,0,0,0,0,6,9,1,0,1,0,1,0,1,0,1,0,1,0
5473,2,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1133,1,0,0,0,0,1,0,60,0,1,0,0,0,0,690,0,6,9,0,1,1,0,1,0,1,0,1,0,1,0
5481,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,209,0,1,0,0,0,0,1,33,0,0,1,0,0,0,0,0,7,6,1,0,1,0,1,0,1,0,1,0,1,0
5482,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,354,0,1,0,0,1,0,0,25,0,1,0,5,471,0,1,216,6,9,1,0,1,0,1,0,1,0,1,0,1,0
5482,2,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1049,0,1,0,0,0,0,1,37,0,1,0,867,6,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0
5486,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1051,0,1,0,1,0,0,0,51,0,1,0,29,0,1789,2,0,5,5,1,0,1,0,1,0,1,0,1,0,1,0
5493,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,883,0,1,0,0,1,0,0,29,0,1,0,0,0,0,0,0,6,7,1,0,1,0,1,0,1,0,1,0,1,0
5495,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1138,1,0,0,0,0,0,1,39,0,1,0,0,0,0,0,0,4,6,1,0,1,0,1,0,1,0,1,0,1,0
5498,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,883,1,0,0,0,0,0,1,29,0,1,0,0,0,0,0,0,6,10,1,0,1,0,1,0,1,0,1,0,1,0
5498,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,883,1,0,0,0,0,0,1,27,0,1,0,0,0,0,0,0,4,10,1,0,1,0,1,0,1,0,1,0,1,0
5502,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1139,1,0,0,0,0,0,1,38,0,1,0,0,2016,0,4,0,6,9,1,0,1,0,1,0,1,0,1,0,1,0
5503,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,355,0,1,0,0,0,0,1,13,0,1,0,1601,1,0,1,0,6,8,1,0,1,0,1,0,1,0,1,0,1,0
5505,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1054,0,1,0,1,0,0,0,33,0,1,0,588,1,0,2,64,5,11,1,0,1,0,1,0,1,0,1,0,1,0
5505,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,886,0,1,0,0,0,0,1,45,0,1,0,0,0,0,0,0,5,7,1,0,1,0,1,0,1,0,1,0,1,0
5505,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,886,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,6,7,1,0,1,0,1,0,1,0,0,1,1,0
5513,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,888,0,1,0,0,0,1,0,18,0,1,0,0,0,0,0,0,6,6,1,0,1,0,1,0,1,0,1,0,1,0
5513,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,888,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,3,6,1,0,1,0,1,0,1,0,1,0,1,0
5513,3,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1056,0,1,0,0,0,0,1,38,0,1,0,28,0,0,696,0,6,6,1,0,1,0,1,0,1,0,1,0,1,0
5513,4,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,888,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,4,6,1,0,1,0,0,1,1,0,1,0,1,0
5516,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1057,0,1,0,0,1,0,0,21,0,1,0,0,0,9,0,630,6,8,1,0,1,0,1,0,1,0,1,0,1,0
5518,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,68,0,1,0,0,1,0,0,56,0,1,0,166,1006,0,1729,16,7,7,1,0,1,0,1,0,1,0,1,0,1,0
